"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
236519	20080630	Second National Bank	6596	Greenville	OH	45331	
236603	20080630	The Delaware National Bank of Delhi	7025	Delhi	NY	13753	
236706	20080630	Peapack-Gladstone Bank	11035	Gladstone	NJ	7934	
236751	20080630	FIRST COMMUNITY BANK	12261	ALBUQUERQUE	NM	87190	
236957	20080630	UPPER PENINSULA STATE BANK	1090	Escanaba	MI	49829	
237066	20080630	WEST TEXAS NATIONAL BANK	22957	Midland	TX	797055525	
237150	20080630	First Financial Bank, N.A. Mineral Wells	3348	Mineral Wells	TX	760671900	
237619	20080630	Pioneer Savings Bank	20741	Troy	NY	12180	
237954	20080630	IDABEL NATIONAL BANK	4241	IDABEL	OK	74745	
238045	20080630	Sidell State Bank	15807	SIDELL	IL	618760050	
238139	20080630	FIRST BANK OF MANHATTAN	3702	MANHATTAN	IL	604420085	
238241	20080630	Firstbank West Michigan	14471	Ionia	MI	48846	
238250	20080630	Peoples State Bank	13196	Westhope	ND	587930306	
238737	20080630	TERRABANK, NATIONAL ASSOCIATION	26442	MIAMI	FL	33145	
238755	20080630	FIRST STATE BANK OF MINERAL WELLS	26929	Mineral Wells	TX	76067	
238812	20080630	The Felton Bank	12700	Felton	DE	19943	
239015	20080630	GOTHAM BANK OF NEW YORK	23258	NEW YORK CITY	NY	100183337	
239042	20080630	Community State Bank	15130	Norwalk	WI	54648	
239275	20080630	Macon Bank	31445	Franklin	NC	28744	
239556	20080630	First Bank Upper Michigan	14276	Gladstone	MI	49837	
239613	20080630	First National Community Bank	7472	Dunmore	PA	18512	
239640	20080630	Bank of Shorewood	22637	Shorewood	IL	60404	
239659	20080630	First Bank	3121	Burkburnett	TX	763540458	
239752	20080630	FIRST NATIONAL BANK OF CHADRON	16859	CHADRON	NE	69337	
240356	20080630	FIRST NATIONAL BANK AND TRUST COMPANY	4701	JUNCTION CITY	KS	66441	
240459	20080630	STATE BANK OF EWEN	1091	EWEN	MI	49924	
240468	20080630	FARMERS NATIONAL BANK, SEYMOUR	5526	SEYMOUR	TX	76380	
240954	20080630	First National Bank of Burleson	23430	Burleson	TX	76097	
241009	20080630	The First National Bank of Dryden	7031	Dryden	NY	13053	
241157	20080630	VISION BANK, NA	4029	ADA	OK	748210669	
241559	20080630	Columbus Bank and Trust Company	15010	Columbus	NE	686014913	
241607	20080630	GORHAM SAVINGS BANK	17748	GORHAM	ME	04038	
242248	20080630	Pacesetter Bank	19340	Hartford City	IN	47348	
242257	20080630	PEOPLES SAVINGS BANK OF RHINELAND	15264	RHINELAND	MO	65069	
242444	20080630	Tri City National Bank	18922	Oak Creek	WI	53154	
242949	20080630	First Newton National Bank	4482	Newton	IA	50208	
242958	20080630	BAYBANK	1092	GLADSTONE	MI	49837	
243375	20080630	Bonneville Bank	22653	Provo	UT	84604	
243414	20080630	First National Bank	6528	Bellevue	OH	44811	
243647	20080630	The Eudora Bank	11254	Eudora	AR	71640	
243955	20080630	PEOPLES BANK & TRUST CO.	2331	Ryan	OK	73565	
244037	20080630	Slocomb National Bank	2828	Slocomb	AL	36375	
244149	20080630	Bank of England	13303	England	AR	72046	
244158	20080630	FIRST BANK & TRUST COMPANY	5394	COZAD,	NE	69130	
244251	20080630	American State Bank & Trust Company	15444	Williston	ND	588021446	
245016	20080630	Habib American Bank	25093	New York	NY	10016	
245276	20080630	Oriental Bank and Trust	31469	San Juan	PR	009195115	
245351	20080630	First National Bank in Altus	4031	Altus	OK	73521	
245557	20080630	SUPERIOR NATIONAL BANK & TRUST	5058	HANCOCK	MI	499300450	
245856	20080630	FIRST STATE BANK OF WILTON	16975	WILTON	ND	585790309	
246022	20080630	The Bank of South Carolina	26912	Charleston	SC	29401	
246134	20080630	First Southern State Bank	2829	Stevenson	AL	35772	
246237	20080630	STATE BANK OF CERRO GORDO	11311	CERRO GORDO	IL	618180440	
246451	20080630	Citizens Bank of Rogersville	8572	Rogersville	MO	65742	
246657	20080630	Brotherhood Bank & Trust	1874	Kansas City	KS	66101	
246947	20080630	First National Bank of Sparta	3837	Sparta	IL	622860377	
246956	20080630	ALVA STATE BANK AND TRUST CO	9465	ALVA	OK	737170037	
247140	20080630	OREGON COMMUNITY BANK & TRUST	22334	OREGON	WI	53575	
247355	20080630	Security State Bank and Trust	15809	Fredericksburg	TX	78624	
247449	20080630	CITIZENS STATE BANK	5760	SHIPMAN	IL	62685	
247476	20080630	Roanoke Rapids Savings Bank SSB	28314	Roanoke Rapids	NC	27870	
247551	20080630	High Plains Bank	03017	Flagler	CO	80815	
247645	20080630	First State Bank	8093	Nora Springs	IA	50458	
247908	20080630	Kennebunk Savings Bank	13063	Kennebunk	ME	4043	
248147	20080630	NEW VIENNA SAVINGS BANK	9098	NEW VIENNA	IA	520650050	
248240	20080630	Bank of Springfield	19506	Springfield	IL	62711	
248352	20080630	CURTIS STATE BANK	1983	CURTIS	NE	690250045	
248455	20080630	FIRST NATIONAL BANK & TRUST CO.	14801	WILLISTON	ND	58801	
248633	20080630	First Jackson Bank, Inc.	23376	Stevenson	AL	35772	
248745	20080630	OOSTBURG STATE BANK	10380	Oostburg	WI	530700198	
248950	20080630	FRIONA STATE BANK, N.A.	11908	FRIONA	TX	790350549	
248969	20080630	Oceanic Bank	23502	San Francisco	CA	94111	
249153	20080630	Southwest State Bank	4195	Sentinel	OK	73664	
249304	20080630	Border Trust Company	20012	Augusta	ME	4330	
249416	20080630	The Union National Bank	7631	Mt.Carmel	PA	17851	
249546	20080630	FIRST COMMUNITY STATE BANK	20028	STAUNTON	IL	62088	
249555	20080630	FIRST STATE BANK OF ALTUS	9873	ALTUS	OK	735220979	
249564	20080630	Merchants National Bank of Sacramento	3502	Sacramento	CA	95812	
249612	20080630	Apple Bank For Savings	16068	Manhasset	NY	110303007	
249658	20080630	ROCKY MOUNTAIN BANK AND TRUST	3019	FLORENCE	CO	81226	
249872	20080630	Parkvale Savings Bank	30237	Monroeville	PA	15146	
249957	20080630	Jefferson County Bank	17452	Daykin	NE	68338	
250047	20080630	State Bank of Speer	10825	Speer	IL	61479	
250430	20080630	FIRST STATE BANK OF THE SOUTH, INC.	21050	SULLIGENT	AL	355860596	
250850	20080630	Community Bank	25750	Alva	OK	73717	
251352	20080630	The Central National Bank of Alva	4033	Alva	OK	737170667	
251558	20080630	FIRST NATIONAL BANK & TRUST CO	5062	IRON MOUNTAIN MI	MI	49801	
251745	20080630	FIRST NATIONAL BANK OF EASTERN ARKANSAS	3863	FORREST CITY	AR	723362019	
251857	20080630	Security State Bank	8642	Wishek	ND	584950577	
252041	20080630	CITY STATE BANK	14410	NORWALK	IA	50211	
252256	20080630	Eagle State Bank	21809	Eagle	NE	683470039	
252452	20080630	BANK OF ROTHVILLE	10628	ROTHVILLE	MO	64676	
252658	20080630	FIRST STATE BANK OF KANSAS CITY KANSAS	12426	KANSAS CITY	KS	66105	
252836	20080630	First National Bank of Florida	25155	Milton	FL	325723654	
253262	20080630	CITIZENS BANK	15591	SLATON	TX	76934	
253356	20080630	Moody National Bank	3210	Galveston	TX	77550	
253440	20080630	CAPAHA BANK, SB	17524	TAMMS	IL	62998	
253468	20080630	River City Bank	18983	Sacramento	CA	95833	
253646	20080630	Northwoods State Bank	8094	Mason City	IA	50401	
253730	20080630	Sweet Water State Bank	9615	Sweet Water	AL	36782	
253776	20080630	FIRST SAVANNA SAVINGS BANK	30241	SAVANNA	IL	61074	
254317	20080630	Bank of Utica	13397	Utica	NY	135024385	
254504	20080630	CATTARAUGUS COUNTY BANK	12959	LITTLE VALLEY	NY	14755	
254652	20080630	BANK OF THE WICHITAS	4198	SNYDER	OK	73566	
254670	20080630	Columbus Savings Bank	29416	Chicago	IL	60632	
254849	20080630	FIRST INDEPENDENCE BANK	20179	DETROIT	MI	48226	
255136	20080630	Frontier Bank	16431	LaGrange	GA	30240	
255350	20080630	The Miners State Bank	10928	Iron River	MI	49935	
255547	20080630	COMMUNITY BANK OF TRENTON	18889	TRENTON	IL	62293	
255556	20080630	CITIZENS BANK AND TRUST COMPANY	22717	ARDMORE	OK	73402	
255574	20080630	Fidelity Homestead Savings Bank	28316	New Orleans	LA	70170	
255659	20080630	BANK OF COLORADO	16980	FORT COLLINS	CO	80525	
255873	20080630	HOME SAVINGS BANK	30248	MADISON	WI	53703	
256049	20080630	TEXICO STATE BANK	19693	TEXICO	IL	628890085	
256058	20080630	American National Bank	24472	Ardmore	OK	73401	
256179	20080630	Utah Independent Bank	22514	Salina	UT	84654	
256553	20080630	Dacotah Bank	17437	Aberdeen	SD	57401	
256964	20080630	First State Bank	2413	New Braunfels	TX	78130	
257233	20080630	The First National Bank of Talladega	2832	Talladega	AL	35160	
257345	20080630	Peshtigo National Bank	5317	Peshtigo	WI	54157	
257466	20080630	Snyder National Bank	14776	Snyder	TX	79550	
257653	20080630	FARMERS & MERCHANTS BANK	13415	ARNETT	OK	738320279	
257756	20080630	FORT MORGAN STATE BANK	23764	FORT MORGAN	CO	80701	
257868	20080630	Panhandle State Bank	23415	Sandpoint	ID	83864	
258146	20080630	North Adams State Bank	23244	Ursa	IL	62376	
258306	20080630	The Milford Bank	16101	Milford	CT	6460	
258351	20080630	THE PENINSULA BANK	11401	ISHPEMING	MI	49849	
258379	20080630	Taylorsville Savings Bank, SSB	32348	Taylorsville	NC	28681	
258445	20080630	Marine Bank, Springfield	20250	Springfield	IL	62704	
258539	20080630	State Bank of Cherry	11686	Cherry	IL	613179999	
258632	20080630	THE VERNON BANK	10526	LEESVILLE	LA	714961271	
258771	20080630	HomeStreet Bank	32489	Seattle	WA	98101	
259031	20080630	Corus Bank NA	13693	Chicago	IL	60613	
259059	20080630	First National Bank & Trust Company	5401	Falls City	NE	683550098	
259330	20080630	First United Security Bank	17077	Thomasville	AL	36784	
259442	20080630	Mound City Bank	9037	Platteville	WI	538180263	
259518	20080630	National City Bank	6557	Cleveland	OH	441143484	
259657	20080630	UNITED CENTRAL BANK	25330	GARLAND	TX	75042	
259853	20080630	CLEAR CREEK NATIONAL BANK	20394	GEORGETOWN	CO	804440337	
259956	20080630	THE STATE SAVINGS BANK OF MANISTIQUE	13249	MANISTIQUE	MI	49854	
260055	20080630	Alpine Bank	23091	Glenwood Springs	CO	81601	
260354	20080630	Richardson County Bank & Trust Co.	8598	Falls City	NE	68355	
260831	20080630	The Bank of Soperton	889	Soperton	GA	30457	
260868	20080630	First Bank of Snook	22327	Snook	TX	77878	
261070	20080630	Fidelity Bank	32511	Baton Rouge	LA	70809	
261146	20080630	Magnolia Bank	8120	Hodgenville	KY	427480188	
261258	20080630	Industrial State Bank	18072	Kansas City`	KS	661060007	
261360	20080630	CITIZENS STATE BANK	16753	SOMERVILLE	TX	778790518	
261940	20080630	The First National Bank in Green Forest	3869	Green Forest	AR	726381900	
262059	20080630	Arkansas Valley State Bank	2326	Broken Arrow	OK	74012	
262237	20080630	FIRST PORT CITY BANK	21784	BAINBRIDGE	GA	398181070	
262358	20080630	ARP STATE BANK	9967	ARP	TX	757500100	
262451	20080630	American National Bank of Fremont	24481	Fremont	NE	68025	
262741	20080630	Farmers Bank & Trust Company	12869	Marion	KY	42064	
262844	20080630	Peoples State Bank	12814	Prairie du Chien	WI	53821	
262956	20080630	PEOPLES STATE BANK OF MUNISING	15165	MUNISING	MI	49862	
263243	20080630	FIRST KENTUCKY BANK, INC.	21247	MAYFIELD	KY	42066	
263551	20080630	GLADEWATER NATIONAL BANK	23835	GLADEWATER	TX	75647	
263627	20080630	FIRST NATIONAL BANK OF WAVERLY, THE	6725	WAVERLY	OH	456900147	
264156	20080630	The Carney State Bank	18263	Carney	OK	748320010	
264455	20080630	First State Bank	15206	Athens	TX	75751	
264558	20080630	Fremont National Bank and Trust	5402	Fremont	NE	68025	
264941	20080630	Bank of Elmwood	18321	Racine	WI	53405	
265340	20080630	THE FARMERS BANK OF MILTON	12163	MILTON	KY	40045	
265407	20080630	Laconia Savings Bank	18012	Laconia	NH	32463422	
265452	20080630	STOCKGROWERS STATE BANK	18165	MAPLE HILL	KS	66507	
265676	20080630	CENTRAL BANK	31545	SAVANNAH	TN	38372	
266066	20080630	First National Bank	26219	Spearman	TX	79081	
266244	20080630	State Bank of Waterloo	12706	Waterloo	IL	62298	
266253	20080630	ACB BANK	4061	CHEROKEE	OK	73728	
266271	20080630	TCF National Bank	28330	Minneapolis	MN	55402	
266655	20080630	First National Bank & Trust	5405	Fullerton	NE	68638	
266851	20080630	Farmers & Merchants Bank	14056	St. Clair	MO	63077	
266879	20080630	Colonial Co-operative Bank	26556	Gardner	MA	1440	
266945	20080630	Monticello Banking Company	292	Montcello	KY	426330421	
267652	20080630	Security State Bank of Aitkin	16656	Aitkin	MN	56431	
267737	20080630	TIB Bank	21435	Naples	FL	34109	
268136	20080630	The Citizens Bank of Swainsboro	11295	Swainsboro	GA	30401	
268257	20080630	Community Bank	20202	Granbury	TX	76048	
268341	20080630	Commercial State Bank of Waterloo	12392	Waterloo	IL	622981000	
268556	20080630	Bremer Bank, N.A. Alexandria	12915	Alexandria	MN	56308	
268734	20080630	BROADWAY BANK	22853	CHICAGO	IL	60660	
268828	20080630	GRUNDY NATIONAL BANK	19011	GRUNDY	VA	246142080	
268976	20080630	Winchester Cooperative Bank	27238	Winchester	MA	1890	
269049	20080630	City State Bank	11763	Ogden	IA	50212	
269058	20080630	Annandale State Bank	10989	Annandale	MN	55302	
269478	20080630	Equitable Cooperative Bank	26453	Lynn	MA	1904	
269759	20080630	Farmers & Merchants State Bank	8845	Appleton	MN	56208	
270036	20080630	Orion Bank	22427	Naples	FL	34102	
270148	20080630	State Bank of Whittington	19689	Benton	IL	62812	
270335	20080630	Habersham Bank	151	Clarkesville	GA	30531	
270353	20080630	Arlington State Bank	1391	Arlington	MN	55307	
270504	20080630	Community National Bank	6271	Derby	VT	058290259	
270531	20080630	Brickyard Bank	22811	Lincolnwood	IL	60712	
270652	20080630	Security State Bank	16448	Alexandria	SD	573110430	
271136	20080630	Bank of Louisiana	17878	New Orleans	LA	701303148	
271154	20080630	State Bank of Alcester	1116	Alcester	SD	57001	
271275	20080630	Dean Co-operative Bank	27269	Franklin	MA	2038	
271341	20080630	Peoples Bank Mt Washington	5847	Mt Washington	KY	400470095	
271529	20080630	Countybank	9155	Greenwood	SC	296493129	
271631	20080630	FARMERS & MERCHANTS BANK	11286	MONTICELLO	FL	32344	
271743	20080630	White Hall Bank	3844	White Hall	IL	62092	
271752	20080630	Bank of Cushing and Trust Company	4075	Cushing	OK	74023	
271855	20080630	FirstBank of Tech Center	24096	Englewood	CO	80155	
272030	20080630	The Peoples Bank of Talbotton	170	Talbotton	GA	31827	
272058	20080630	State Bank of Bellingham	17062	Bellingham	MN	56212	
272151	20080630	Granger National Bank	3232	Granger	TX	765300668	
272218	20080630	Wilmington Trust Company	680	Wilmington	DE	19890	
272245	20080630	FIRST STATE BANK OF WEST SALEM	15916	West Salem	IL	62476	
272272	20080630	Southern Missouri Bank & Trust	28332	Poplar Bluff	MO	63901	
272302	20080630	Institution for Savings	90250	Newburyport	MA	1950	
272870	20080630	Meetinghouse Cooperative Bank	26715	Dorchester	MA	2124	
273149	20080630	First National Bank	3881	Hope	AR	718020520	
273251	20080630	FIRST STATE BANK	3983	ARMOUR	SD	573130610	
273336	20080630	The Bank of Tampa	21031	Tampa	FL	33601	
273523	20080630	FIRST-KNOX NATIONAL BANK	6651	MOUNT VERNON	OH	43050	
273550	20080630	CITIZENS STATE BANK	17672	MOUNDRIDGE	KS	67107	
273653	20080630	CONCORDE BANK	9727	BLOMKEST	MN	562160078	
273662	20080630	FIRST STATE BANK OF UVALDE	9978	UVALDE	TX	78801	
273840	20080630	COMMUNITY FIRST BANK OF THE HEARTLAND	3846	MT. VERNON	IL	62864	
273859	20080630	Farmers and Merchants Bank	12284	Duke	OK	735320190	
274025	20080630	The Mt. Victory State Bank	9438	Mt. Victory	OH	43340	
274052	20080630	FARMERS AND MERCHANTS BANK OF MOUND CITY KANSAS	14024	MOUND CITY	KS	66056	
274164	20080630	Texas Star Bank	5567	Van Alstyne	TX	754950608	
274548	20080630	Northwestern Bank	13411	Orange City	IA	51041	
274641	20080630	H.F. GEHANT BANKING CO.	9264	WEST BROOKLYN	IL	61378	
274753	20080630	The City National Bank	5413	Greeley	NE	68842	
274829	20080630	TruPoint Bank	21883	Grundy	VA	24614	
274856	20080630	CITIZENS STATE BANK	1118	ARLINGTON	SD	57212	
275116	20080630	The First National Bank of Greencastle	7511	Greencastle	PA	17225	
275255	20080630	BANNER COUNTY BANK, INC.	19274	HARRISBURG	NE	69345	
275358	20080630	American Bank & Trust	1117	Wessington Springs	SD	573820469	
275509	20080630	COMMUNITY BANK OF BERGEN COUNTY,NJ.	571	MAYWOOD	NJ	76071333	
275657	20080630	FIRST STATE BANK	10503	NESS CITY	KS	67560	
275750	20080630	Bremer Bank, N.A. Brainerd	12917	Brainerd	MN	56401	
275769	20080630	The Bank of Vernon	21413	Vernon	TX	763851832	
276159	20080630	United National Bank	4735	Natoma	KS	676510040	
276355	20080630	First National Bank	23891	Groesbeck	TX	766420711	
276551	20080630	The First National Bank of Hugo	3029	Hugo	CO	808210158	
276579	20080630	Zions First National Bank	2270	Salt Lake City	UT	84111	
276645	20080630	American State Bank	26944	Osceola	IA	50213	
276654	20080630	First Farmers & Merchants State Bank Brownsdale	1600	Brownsdale	MN	55918	
276711	20080630	halifax national bank	7513	halifax	PA	17032	
276775	20080630	Milton Savings Bank	30426	Milton	WI	53563	
276850	20080630	SECURITY FIRST BANK	5415	LINCOLN	NE	68516	
276953	20080630	COMMUNITY BANK	1687	AVON	SD	57315	
277053	20080630	First State Bank of Hotchkiss	12373	Hotchkiss	CO	81419	
277240	20080630	First Nations Bank	22282	Chicago	IL	606311509	
277277	20080630	President	30431	Pittsburgh	PA	15212	
277558	20080630	FIRST STATE BANK OF ST. ROBERT	19191	ST ROBERT	MO	65584	
277567	20080630	VISALIA COMMUNITY BANK	22496	VISALIA	CA	93291	
277736	20080630	Peoples Bank of the South	4945	LaFollette	TN	377661221	
277820	20080630	PALMETTO STATE BANK	17563	Hampton	SC	29924	
278078	20080630	WELLESLEY BANK	26605	WELLESLEY	MA	02482	
278153	20080630	PEOPLES BANK	9882	Tulsa	OK	74104	
278256	20080630	The Farmers State Bank of Oakley, Kansas	1867	Oakley	KS	677480160	
278555	20080630	Central National Bank and Trust of Enid	4091	Enid	OK	73702	
278733	20080630	The Citizens Bank of Cochran	16275	Cochran	GA	31014	
278751	20080630	WESTERN NATIONAL BANK CASS LAKE	5110	CASS LAKE	MN	56633	
278818	20080630	Peoples National Bank	7514	Hallstead	PA	18822	
278957	20080630	AmFirst Bank National Association	5417	McCook	NE	69001	
279105	20080630	Florence Savings Bank	23293	Florence	MA	10620700	
279338	20080630	First Southern Bank	27044	Boca Raton	FL	33432	
279673	20080630	HOLBROOK CO-OPERATIVE BANK	26600	HOLBROOK	MA	2343	
279842	20080630	River Bank	14995	Stoddard	WI	54658	
279954	20080630	Citizens State Bank of Clara City	1402	Clara City	Mn	56222	
280044	20080630	Baylake Bank	13060	Sturgeon Bay	WI	542350009	
280110	20080630	KeyBank National Association	17534	Cleveland	OH	44114	
280138	20080630	West Central Georgia Bank	21526	Thomaston	GA	30286	
280352	20080630	FIRST AMERICAN BANK	4092	ERICK	OK	73645	
280558	20080630	FIRST NATIONAL BANK OF COKATO	5115	COKATO	MN	55321	
280950	20080630	The Union Savings Bank	1948	Sedalia	MO	653020814	
281144	20080630	Edens Bank	20435	Wilmette	IL	600911094	
281210	20080630	National Bank of Delaware County, Walton	7337	Walton	NY	13856	
282048	20080630	PEOPLES BANK & TRUST CO	8129	OWENTON	KY	40359	
282226	20080630	Farmers & Merchants Bank of South Carolina	1660	Holly Hill	SC	290590068	
282329	20080630	YADKIN VALLEY BANK AND TRUST COMPANY	19861	ELKIN	NC	286210888	
282824	20080630	Elderton State Bank	12985	Elderton	PA	15736	
283157	20080630	State Bank of Danvers	1401	Danvers	MN	562310019	
283438	20080630	Liberty Bank and Trust Company	20856	New Orleans	LA	70127	
283652	20080630	Triad Bank, N.A.	24677	Tulsa	OK	74133	
283737	20080630	First National Bank of Tennessee	19502	Livingston	TN	38570	
283858	20080630	STATE BANK OF DELANO	10198	DELANO	MN	55328	
283867	20080630	Wallis State Bank	20845	Wallis	TX	774850339	
284154	20080630	FREEDOM BANK OF OKLAHOMA	18856	TULSA	OK	74126	
284239	20080630	BANK OF PERRY COUNTY	1713	LOBLEVILLE	TN	37097	
284248	20080630	First Bank	10007	Tomah	WI	54660	
284332	20080630	First Community Bank of Tifton	15647	Tifton	GA	31794	
284408	20080630	First State Bank	591	Canisteo	NY	14823	
284556	20080630	STOCKMANS BANK	12285	GOULD	OK	73544	
284819	20080630	Harleysville National Bank and Trust Company	7516	Harleysville	PA	19438	
284958	20080630	FIRST STATE BANK	8604	HORDVILLE	NE	68846	
285151	20080630	The Colorado Bank and Trust Company of La Junta	1141	La Junta	CO	81050	
285348	20080630	State Bank	22971	Wonder Lake	IL	60097	
285544	20080630	Capitol National Bank	24199	Lansing	MI	48933	
285553	20080630	THE SECURITY STATE BANK	15749	EMERY	SD	57332	
285740	20080630	The Paducah Bank and Trust Company	16664	Paducah	KY	42002	
285759	20080630	OKLAHOMA STATE BANK	15611	VINITA	OK	74301	
285777	20080630	NOKOMIS SAVINGS BANK	29532	NOKOMIS	IL	620751657	
285852	20080630	FIRST OPTION BANK	4746	OSAWATOMIE	KS	66064	
285928	20080630	THE PEOPLES BANK	16968	IVA	SC	296550297	
286251	20080630	Bank of Vici	420	Vici	OK	738590727	
286457	20080630	Park State Bank	8851	Duluth	MN	55808	
286840	20080630	State Savings Bank	8513	Rake	IA	504650139	
287007	20080630	PUTNAM COUNTY NATIONAL BANK	6990	CARMEL	NY	10512	
