RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2343,RCON2344,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON2604,RCON5590,RCON6648,RCON6810,RCON6835,RCONA241,RCONA242,RCONA243,RCONA244,RCONA579,RCONA580,RCONA581,RCONA582,RCONA584,RCONA585,RCONA586,RCONA587,RCONB549,RCONB550,RCONB551,RCONB552,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT88,RCONMT89,RCONMT90,RCONMT91,RCONMT92,RCONMT93,RCONMT94,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
513727,0,27584,53268,0,84591,0,0,0,,0,0,743384,0,160134,,,111202,45545,41209,77370,,0,,19529,57841,27713,6119,9412,40254,16338,6906,57007,583250,0,0,,,,,,,,,,,,57890,15020,,0,10819,0,,,,,,,,,,true,23999,27,0,45545,258993,94600,3177,2016-03-31
14583,0,52214,25466,0,81275,0,0,438,,8674,0,72878,1995,19822,,,14410,11915,5532,10102,,438,,2889,7213,3202,1104,15585,10248,4163,1974,29061,50573,0,488,,,,,,,,,,,,17922,14048,,0,12217,0,,,,,,,,,,false,,,,,,,3252,2016-03-31
2050,0,4000,4811,0,13332,0,0,0,,0,0,19810,0,3202,,,7531,2982,869,4975,,0,,1022,3953,2038,518,772,3829,2246,400,9332,16608,0,0,,,,,,,,,,,,5596,1651,,0,897,0,,,,,,,,,,false,,,,,,,3458,2016-03-31
32783,0,32077,36194,0,114475,0,0,0,,0,0,95842,0,10957,,,23013,7199,6849,21529,,0,,7064,14607,1308,34,8926,19620,3501,800,82398,84885,0,0,,,,,,,,,,,,16760,16087,,0,12277,0,,,,,,,,,,false,,,,,,,3720,2016-03-31
106175,0,1038,36547,0,57377,0,0,5667,,7500,0,548766,0,16520,,,123453,245370,25357,69055,,5530,,19536,49519,44613,9785,9217,22851,34870,6830,56339,520524,0,11722,,,,,,,,,,,,58586,15182,,0,7164,4322,,,,,,,,,,true,,,,,,,3971,2016-03-31
21442,0,16889,29830,0,78863,0,0,1039,,12433,0,97503,0,11688,,,22586,22714,5508,14931,,1039,,5472,9459,4887,2768,12213,9633,5537,3377,61974,79386,0,6429,,,,,,,,,,,,26435,4325,,0,3202,6662,,,,,,,,,,true,,,,,,,4156,2016-03-31
15541,0,10783,20652,0,35617,0,0,0,,0,0,64519,0,2134,,,17752,6060,16027,11198,,0,,2213,8985,3703,2849,5447,9882,4427,5410,24834,62385,0,0,,,,,,,,,,,,19196,5970,,0,2685,0,,,,,,,,,,false,,,,,,,4231,2016-03-31
26849,0,4024,51653,0,64312,0,0,0,,15391,0,196105,0,15128,,,28480,46775,9211,23316,,0,,5746,17570,4050,1114,17495,47322,28325,859,60288,133993,0,46984,,,,,,,,,,,,76471,17530,,0,15468,37978,,,,,,,,,,true,,,,,,,4839,2016-03-31
47221,0,0,31227,0,32452,0,0,45936,,76073,0,199585,0,738,,,47721,12177,1086,37023,,37332,,2864,34339,6968,3550,20279,51633,15511,5043,32452,167895,0,30952,,,,,,,,,,,,67947,24519,,0,19864,4615,,,,,,,,,,false,,,,,,,5069,2016-03-31
19257,0,26019,59815,0,110744,0,0,33105,,39893,0,251644,0,11768,,,55778,58123,18594,53341,,33105,,15045,38296,2437,0,42589,74053,1844,0,84725,239626,0,250,,,,,,,,,,,,63632,54854,,0,54384,0,,,,,,,,,,true,,,,,,,5135,2016-03-31
473420,14,27156,42972,0,78114,0,0,83,,431,0,840730,0,52204,,,158247,122656,53402,101304,,83,,35022,68380,51168,3677,24827,40571,20599,410,50944,788526,0,0,,,,,,,,,,,,57859,28548,,0,26940,0,,,,,,,,,,true,15780,30770,75655,47001,346959,74256,5210,2016-03-31
267230,0,5668,37392,0,49747,0,0,369,,34626,0,440724,0,11887,,,8959,139164,3341,8272,,369,,3652,4620,460,227,9489,14522,839,521,44079,428837,0,0,,,,,,,,,,,,11984,13387,,499,13387,0,,,,,,,,,,true,,,,,,,5461,2016-03-31
8331,0,1963,19792,0,39067,0,0,99,,10486,0,119609,0,20990,,,18707,63824,9082,13034,,0,,5176,7858,4774,899,4381,10205,8322,5839,37104,93804,0,4815,,,,,,,,,,,,22995,5752,,1477,2881,0,,,,,,,,,,true,,,,,,,5751,2016-03-31
12305,0,7157,23283,0,33298,0,0,0,,0,0,45184,0,823,,,19093,3896,6045,18491,,0,,3761,14730,537,65,2592,6774,524,0,26141,44355,0,6,,,,,,,,,,,,7835,2055,,0,2055,0,,,,,,,,,,false,,,,,,,6039,2016-03-31
3287,13,15321,15638,0,39925,0,0,0,,0,0,16285,0,2178,,,4767,1685,1098,4145,,0,,1236,2909,568,54,2119,4313,114,0,24591,14107,0,0,,,,,,,,,,,,4209,2337,,0,2337,0,,,,,,,,,,true,,,,,,,6141,2016-03-31
36362,0,16581,145312,0,187894,0,0,0,,0,0,297192,0,7529,,,70055,50718,12717,61312,,0,,22982,38330,7245,1498,25343,86083,25159,3472,171313,289663,0,0,,,,,,,,,,,,101137,38920,,0,32208,11269,,,,,,,,,,false,,,,,,,6329,2016-03-31
0,0,0,111092,0,111092,0,0,0,,0,0,632711,0,0,,,0,632711,47,0,,0,,0,0,0,0,0,0,0,0,111092,632711,0,0,,,,,,,,,,,,0,0,,0,0,0,,,,,,,,,,false,,,,,,,7009,2016-03-31
21903,0,11200,21250,0,104331,0,0,0,,0,0,71996,0,5870,,,22474,14981,6382,10488,,0,,3572,7128,8434,3340,1892,2573,3005,5168,93131,66126,0,0,,,,,,,,,,,,8284,4354,,0,1327,0,,,,,,,,,,true,,,,,,,7045,2016-03-31
31339,0,0,8814,0,17188,0,0,112,,1999,0,119473,0,980,,,40545,22606,16993,28361,,38,,6475,21886,10460,1724,2973,12482,8032,1497,17188,118493,0,0,,,,,,,,,,,,21029,3955,,0,2806,0,,,,,,,,,,false,,,,,,,7072,2016-03-31
2111,0,2312,7625,0,13650,0,0,0,,0,0,26097,13,544,,,9997,10315,2661,8374,,0,,2556,5818,1623,0,200,2760,714,0,11338,25540,0,0,,,,,,,,,,,,3147,527,,0,251,0,,,,,,,,,,false,,,,,,,7157,2016-03-31
20950,0,13796,23469,0,41603,0,0,0,,0,0,36422,0,840,,,10522,0,2258,7446,,0,,2153,5293,3025,51,1463,2243,915,329,27807,35582,0,0,,,,,,,,,,,,3749,1201,,0,872,0,,,,,,,,,,true,,,,,,,7456,2016-03-31
7018,0,2964,10589,0,16548,0,0,0,,0,0,39923,0,197,,,13956,1302,5458,12592,,0,,3770,8854,974,358,3724,11046,2174,703,13584,38490,0,1236,,,,,,,,,,,,13600,4047,,0,2497,249,,,,,,,,,,true,,,,,,,7634,2016-03-31
17789,0,2628,45480,0,71337,0,0,0,,0,0,98867,0,987,,,40381,97,6372,32278,,0,,9204,23087,6030,2060,6917,24907,6828,1948,68709,97880,0,0,,,,,,,,,,,,28667,11933,,0,10171,0,,,,,,,,,,true,,,,,,,8033,2016-03-31
1304,0,2774,62390,0,101225,0,0,0,,0,0,58713,0,17977,,,9817,9056,4261,8568,,0,,4421,4538,858,0,14143,23918,475,0,98201,40736,250,0,,,,,,,,,,,,13659,24877,,0,24602,0,,,,,,,,,,true,,,,,,,8462,2016-03-31
17708,0,362,17543,0,23248,0,0,0,,0,0,35423,0,1235,,,9212,2939,2842,5983,,0,,1995,3988,2451,778,635,3295,1393,241,22886,34188,0,0,,,,,,,,,,,,4746,818,,0,818,0,,,,,,,,,,true,,,,,,,8631,2016-03-31
125477,219,998,42184,0,49554,0,0,2535,,10270,0,354939,6601,0,,,3559,224894,1624,3310,,2535,,3108,408,43,0,470,539,0,0,48337,348338,0,0,,,,,,,,,,,,1009,0,,0,0,0,,,,,,,,,,true,,,,,,,9357,2016-03-31
17090,0,8072,19495,0,39513,0,0,0,,7398,0,65377,0,5152,,,17026,10199,6368,13150,,0,,3065,10085,3875,1,4381,12448,4233,0,31441,56252,0,3973,,,,,,,,,,,,16772,4290,,0,3347,0,,,,,,,,,,true,,,,,,,9553,2016-03-31
420701,0,38342,71170,0,125400,0,0,60000,,60000,0,1606916,0,325058,,,142352,778859,61408,109550,,60000,,7826,101724,27808,4994,84728,94878,51416,33982,87058,1281858,0,0,,,,,,,,,,,,152605,112399,,0,109847,153143,,,,,,,,,,true,6913,9869,471661,307198,287665,133036,9807,2016-03-31
12061,13,2652,22165,0,42666,0,0,193,,4510,0,68410,0,15993,,,8592,38137,1461,7132,,193,,2887,4245,1024,436,7287,1279,926,128,40001,52417,0,0,,,,,,,,,,,,7982,1638,,0,1335,0,,,,,,,,,,true,,,,,,,9955,2016-03-31
118420,0,1621,21438,0,43879,0,0,0,,201,0,293462,0,9099,,,51050,88660,31894,24225,,0,,8284,15941,18260,8565,2375,7313,13175,12468,42258,283865,0,498,,,,,,,,,,,,24389,10942,,0,1698,747,,,,,,,,,,true,,,,,,,10250,2016-03-31
75175,0,2067,8066,0,17914,0,0,0,,0,0,217615,0,42605,,,46885,28524,8572,35484,,0,,10530,24954,10419,981,22645,28449,14958,979,15846,175010,1,0,,,,,,,,,,,,44130,22901,,0,19099,1192,,,,,,,,,,false,,,,,,,10849,2016-03-31
24966,0,51050,36579,0,100483,0,0,0,,0,0,84193,0,11417,,,16489,24991,7649,9638,,0,,3841,5798,4463,2387,2761,8064,4539,2383,49262,72776,171,0,,,,,,,,,,,,9344,8403,,0,5206,0,,,,,,,,,,true,,,,,,,11145,2016-03-31
48240,0,6261,87529,0,115772,0,0,43467,,254864,0,1142355,0,108588,,,198632,559781,34547,135607,,43003,,44137,91470,61587,1438,128761,134161,71721,1059,109511,1026406,0,7361,,,,,,,,,,,,275490,60212,,0,42762,0,,,,,,,,,,true,10304,51825,188515,326681,39853,8387,11275,2016-03-31
159496,3,5804,16348,0,29685,0,0,0,,0,0,267968,0,37811,,,40966,22363,18058,22641,,0,,6175,16545,10221,8025,9145,17382,8365,10252,23850,230157,28,0,,,,,,,,,,,,26873,18271,,0,11948,0,,,,,,,,,,false,,,,,,,11640,2016-03-31
5230,0,31711,7548,0,47863,0,0,0,,0,0,35680,0,1028,,,15301,5210,3123,8364,,0,,2690,5674,4888,2049,2577,4091,2649,621,16152,34652,0,0,,,,,,,,,,,,8992,946,,0,641,0,,,,,,,,,,true,,,,,,,11837,2016-03-31
34686,0,18065,78655,0,112706,0,0,0,,0,0,173359,0,3345,,,73260,28719,19644,53535,,0,,16103,37432,16257,3468,10062,24532,353,1747,94641,169814,0,200,,,,,,,,,,,,33077,3617,,0,3097,0,,,,,,,,,,false,,,,,,,12030,2016-03-31
24838,0,13815,58584,0,114946,0,0,0,,0,0,84949,0,6948,,,23933,13607,8058,20637,,0,,11698,11391,843,1,7853,14218,500,0,101131,78001,0,0,,,,,,,,,,,,11728,10843,,0,10568,0,,,,,,,,,,false,,,,,,,12142,2016-03-31
5116,0,0,3968,0,7249,0,0,0,,0,0,21532,0,751,,,8229,5395,2063,5499,,0,,1337,4162,1983,747,455,1509,598,230,7249,20781,0,0,,,,,,,,,,,,1778,1014,,0,751,0,,,,,,,,,,true,,,,,,,12179,2016-03-31
4844768,29,891375,4579401,0,6235580,0,0,957,,2890027,0,51757829,0,2864583,,,2205013,43780407,548329,1481087,,957,,495263,985825,569387,154538,267613,411519,177170,71339,5343688,48893246,488,0,,,,,,,,,,,,749705,177936,,0,149343,0,,,,,,,,,,true,452525,479834,17104870,24007593,601503,4233070,12311,2016-03-31
9360,0,537,20731,0,26788,0,0,0,,11860,0,52472,0,3934,,,8909,14370,3337,6359,,0,,2019,4340,2550,0,5274,4086,6392,4081,26251,48538,0,0,,,,,,,,,,,,5827,14006,,0,4561,0,,,,,,,,,,false,,,,,,,12647,2016-03-31
2134,0,565,3542,0,5867,0,0,0,,0,0,8995,0,1225,,,3306,950,872,2494,,0,,644,1850,806,6,127,1549,819,110,5302,7770,0,0,,,,,,,,,,,,2605,0,,0,0,0,,,,,,,,,,true,,,,,,,12656,2016-03-31
12270,0,0,44798,0,60672,0,0,105,,5496,0,94934,0,0,,,8707,42016,5416,7807,,105,,2965,4842,825,75,11970,17323,2385,263,60672,94934,0,0,,,,,,,,,,,,15567,16374,,0,15350,260,,,,,,,,,,true,,,,,,,12937,2016-03-31
58411,7,97550,64822,0,210312,0,0,451,,3223,0,910312,0,228325,,,152177,334629,51116,104415,,451,,30612,74987,37070,9508,125354,155081,68703,15957,112755,681987,0,0,,,,,,,,,,,,133977,231118,,0,179478,0,,,,,,,,,,true,522,32720,165314,101111,51503,6908,12946,2016-03-31
13452,2,2487,29875,0,47052,0,0,0,,0,0,80559,0,5066,,,12516,33038,4728,7559,,0,,2353,5206,2814,2143,3248,4490,9770,4044,44563,75493,0,0,,,,,,,,,,,,17553,3999,,0,3490,10191,,,,,,,,,,true,,,,,,,12955,2016-03-31
456567,0,26348,72011,0,177914,0,0,24980,,24980,0,1261024,0,316947,,,153611,519665,60704,81282,,9980,,25672,55611,43093,29235,37512,36251,28565,28853,151216,942737,350,1340,,,,,,,,,,,,61686,69495,,0,47536,0,,,,,,,,,,true,7145,20900,268047,251618,204050,64770,13103,2016-03-31
2466,0,175,6848,0,10453,0,0,0,,0,0,25160,0,1182,,,7197,14776,1301,6618,,0,,1575,5043,579,0,100,521,100,0,10278,23978,0,0,,,,,,,,,,,,721,0,,0,0,0,,,,,,,,,,true,,,,,,,13251,2016-03-31
3078,0,1220,4971,0,8978,0,0,0,,0,0,10349,0,1460,,,2711,2032,1268,2167,,0,,557,1610,544,0,526,1751,252,0,7758,8889,0,0,,,,,,,,,,,,1580,949,,0,949,0,,,,,,,,,,false,,,,,,,13457,2016-03-31
9224,0,1017,13705,0,20608,0,0,0,,0,0,28879,0,849,,,5517,10656,2014,4769,,0,,1075,3694,748,0,266,2581,635,0,19591,28030,0,0,,,,,,,,,,,,1924,1558,,0,1038,0,,,,,,,,,,true,,,,,,,14052,2016-03-31
14823,0,801,38342,0,72597,0,0,247,,28830,0,84622,0,8760,,,18194,37858,6065,12003,,247,,3866,8137,4749,1442,2965,6581,3506,695,71796,75862,0,0,,,,,,,,,,,,10831,2916,,0,1187,0,,,,,,,,,,true,,,,,,,14155,2016-03-31
6664,0,2938,10118,0,15601,0,0,0,,0,0,12152,0,83,,,3442,684,1317,2016,,0,,1775,1292,339,36,793,568,0,0,12663,12069,0,0,,,,,,,,,,,,994,367,,0,367,0,,,,,,,,,,false,,,,,,,14650,2016-03-31
13444,1,645,12370,0,12370,0,0,0,,0,0,26236,0,2278,,,8339,0,3510,7641,,0,,2323,5318,451,247,1677,2676,100,0,11724,23958,0,0,,,,,,,,,,,,3696,757,,0,757,0,,,,,,,,,,false,,,,,,,14753,2016-03-31
64850,7,22047,152821,0,152821,0,0,420,,8110,0,160104,0,20692,,,25343,46856,11196,14618,,370,,11197,6059,5812,2275,9592,7825,4442,1197,130767,139412,0,0,,,,,,,,,,,,20964,2092,,0,501,0,,,,,,,,,,true,,,,,,,14865,2016-03-31
3903,0,0,5681,0,10042,0,0,0,,0,0,26253,0,0,,,8770,1064,3504,7417,,0,,2635,4782,1353,0,3214,6120,2880,300,10042,26253,0,0,,,,,,,,,,,,7938,4576,,0,3728,0,,,,,,,,,,false,,,,,,,14977,2016-03-31
35122,33,5737,51059,0,106531,0,0,11495,,11495,0,167839,53,14450,,,67562,33550,26799,32807,,7009,,12975,30882,21034,2671,4711,14846,11902,146,99704,153336,1057,0,,,,,,,,,,,,19423,12182,,0,8913,0,,,,,,,,,,true,,,,,,,16551,2016-03-31
17107,0,1958,19615,0,24291,0,0,0,,0,0,47661,0,3133,,,12046,9551,4185,5623,,0,,2324,3622,3687,2412,699,3384,1906,2968,22333,44528,0,0,,,,,,,,,,,,7125,1832,,0,256,0,,,,,,,,,,false,,,,,,,16748,2016-03-31
0,0,0,0,0,0,0,0,0,,0,0,87839,0,6417,,,9702,0,1466,9702,,0,,9702,0,0,0,78137,0,0,0,0,81422,0,0,,,,,,,,,,,,23362,54775,,0,54775,0,,,,,,,,,,false,,,,,,,17110,2016-03-31
3103362,0,29370,191166,0,231459,0,0,330484,,330484,0,5120806,0,649216,,,866591,846281,160489,392950,,29644,,150404,243735,304807,167645,60356,123738,104280,16199,201374,4471590,715,0,,,,,,,,,,,,225648,78925,,0,46286,0,,,,,,,,,,true,1034,18838,461814,223034,1608594,1494753,17147,2016-03-31
13997,0,0,8065,0,17992,0,0,0,,0,0,32362,0,1857,,,10053,1886,4927,7069,,0,,2379,4690,2522,462,1396,2113,2665,252,17992,30505,0,0,,,,,,,,,,,,6426,0,,0,0,0,,,,,,,,,,false,,,,,,,17259,2016-03-31
170745,0,68214,470989,0,470989,0,0,2332,,73010,0,2106664,0,115999,,,130395,1715997,50967,90164,,2332,,28376,61788,27665,12566,17536,42703,22104,7185,402775,1989957,0,708,,,,,,,,,,,,58944,30584,,499,5067,0,,,,,,,,,,true,230387,164332,1033611,511553,160204,10541,17464,2016-03-31
45142,347,41902,54825,0,128353,0,0,0,,52940,0,227661,311,32581,,,23849,97783,9308,18369,,0,,6787,11583,4702,777,38730,16737,4575,845,86104,167069,0,27700,,,,,,,,,,,,17032,43855,,27700,40741,0,,,,,,,,,,true,,,,,,,17950,2016-03-31
56763,0,0,3941,0,29608,0,0,0,,0,0,168498,0,867,,,62315,3860,39351,46574,,0,,12067,34507,9980,5761,6438,27577,8703,2842,29608,156708,0,10923,,,,,,,,,,,,28391,17169,,0,13841,0,,,,,,,,,,true,,,,,,,17978,2016-03-31
62370,0,34460,158224,0,213381,0,0,0,,0,0,227671,0,12784,,,47164,52885,11071,38337,,0,,11696,26865,7861,742,13251,28104,23221,676,178921,214887,0,0,,,,,,,,,,,,33830,31422,,0,18780,0,,,,,,,,,,true,,,,,,,18050,2016-03-31
28038,0,0,79957,0,107391,0,0,424,,16530,0,100895,0,310,,,16537,29530,3660,11046,,351,,4546,6597,3946,1448,6615,9136,10224,815,107391,100585,0,0,,,,,,,,,,,,10107,16683,,0,8619,0,,,,,,,,,,true,,,,,,,18135,2016-03-31
17314,0,0,0,0,0,0,0,99,,99,0,47003,0,1175,,,18589,0,5614,7317,,0,,2226,5091,7942,3330,351,2780,4504,3465,0,40962,0,4866,,,,,,,,,,,,9908,1192,,0,251,0,,,,,,,,,,true,,,,,,,18377,2016-03-31
256993,0,61072,247694,0,430684,0,0,918,,13781,0,520593,0,60960,,,93441,110417,27260,49590,,669,,13288,36302,24515,19336,5853,27628,12626,13634,368007,459131,1605,502,,,,,,,,,,,,41412,18329,,0,12271,0,,,,,,,,,,true,25737,51799,29308,81109,4588,252402,18827,2016-03-31
15602,0,1704,27237,0,35616,0,0,252,,2616,0,94104,0,2135,,,39921,13207,13761,22269,,142,,11295,13059,12433,3134,8199,7605,6412,3158,33912,91969,0,0,,,,,,,,,,,,22275,3099,,0,2585,0,,,,,,,,,,true,,,,,,,18836,2016-03-31
107198,0,18346,200772,0,223386,0,0,1875,,172531,0,295628,0,26451,,,33674,22471,3031,26159,,1633,,7103,19056,6799,716,34070,77583,15940,4693,205040,243301,0,25876,,,,,,,,,,,,91509,40777,,0,31772,25876,,,,,,,,,,true,,,,,,,18854,2016-03-31
10797,0,3777,15064,0,27977,0,0,0,,5735,0,41711,0,6633,,,12255,5951,1585,8730,,0,,2632,6098,2741,784,3020,5301,3774,613,24162,34231,38,847,,,,,,,,,,,,5948,6760,,1500,3845,0,,,,,,,,,,true,,,,,,,19356,2016-03-31
448095,0,13078,376817,0,435955,0,0,64627,,64627,0,1727311,0,154407,,,227717,848231,43426,176877,,57659,,44123,134268,40223,9103,77124,82624,27145,16375,422375,1572847,502,57,,,,,,,,,,,,102765,100503,,0,82081,0,,,,,,,,,,true,206595,30042,314891,436354,413262,33143,19730,2016-03-31
13636,0,22637,53168,0,128042,0,0,0,,0,0,110354,0,7234,,,21741,43713,9603,15903,,0,,4278,11625,2944,2894,6327,13852,4405,6680,105405,103120,0,0,,,,,,,,,,,,23505,7759,,0,3741,0,,,,,,,,,,true,,,,,,,19936,2016-03-31
74715,0,0,0,0,0,0,0,0,,0,0,74715,0,0,,,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,74715,0,0,,,,,,,,,,,,0,0,,0,0,0,,,,,,,,,,false,,,,,,,19972,2016-03-31
10399,0,1250,17527,0,23303,0,0,5078,,9131,0,60576,0,10626,,,26694,4073,7895,10910,,0,,5895,8582,10897,1320,1934,3683,13293,499,22053,49950,0,0,,,,,,,,,,,,11758,7651,,3553,759,3969,,,,,,,,,,true,,,,,,,20053,2016-03-31
71110,0,22413,28301,0,75939,0,0,0,,5479,0,177830,0,1015,,,37567,31386,14126,17860,,0,,4862,13084,12025,7596,7472,11635,13293,5367,53521,176815,5,0,,,,,,,,,,,,32191,5576,,0,3913,0,,,,,,,,,,false,,,,,,,20633,2016-03-31
7815,0,8165,59759,0,97107,0,0,0,,9978,0,44900,0,4067,,,5377,17127,1876,4383,,0,,1209,3174,898,96,1102,12560,919,0,88942,40833,0,0,,,,,,,,,,,,4559,10022,,0,9769,0,,,,,,,,,,true,,,,,,,20857,2016-03-31
1060,0,1938,2476,0,4642,0,0,0,,0,0,4120,0,345,,,1128,753,1660,325,,0,,138,188,296,506,0,0,0,1181,2704,3775,0,0,,,,,,,,,,,,1181,0,,0,0,0,,,,,,,,,,true,,,,,,,21256,2016-03-31
